arrival_s,arrived,clearance_p05_m,collision_events,collision_free_success,collision_samples,command_acc_peak_mps2,command_acc_rms_mps2,command_active_fraction,command_jerk_p95_mps3,command_jerk_rms_mps3,condition,duration_s,experiment,final_error_m,lane_order,map_seed,max_speed_mps,maze_type,mean_speed_mps,min_clearance_m,model,path_efficiency,path_length_m,role,scenario,source,timeout_penalized_s,turn_response_penalized_s,turn_response_s,valid_start
4.4334,True,0.5943538576364518,0,True,0,4.906250641800649,3.0898581075869287,1.0,14.895516189556062,8.967206199538179,maze1_seed4_straight.json,4.4299800000000005,inner_topk3,0.984677257515287,normal,4,5.956181143095903,1,4.4828604927898805,0.5099020004272461,minco-baseline,1.0,19.859061927627252,baseline,straight,maze1_seed4_straight.json,4.4334,0.36326,0.36326,True
4.438,True,0.5780437469482422,0,True,0,5.080514403090548,3.1142311082819654,1.0,15.882606276428206,8.781763531278953,maze1_seed4_straight.json,4.42,inner_topk3,1.001665949663426,normal,4,5.990382254102989,1,4.486379453899146,0.4000000059604645,inner_topk3,1.0,19.829831095324913,variant,straight,maze1_seed4_straight.json,4.438,0.34575,0.34575,True
4.4266,True,0.596253976225853,0,True,0,4.908407807652804,3.077886372013119,1.0,14.986397192966171,8.893981949043551,maze1_seed4_straight.json,4.40999,inner_topk3,1.0128156469268297,swapped,4,5.946011227434259,1,4.495977573831428,0.4898979663848877,minco-baseline,1.0,19.82728334779496,baseline,straight,maze1_seed4_straight_swapped.json,4.4266,0.35551,0.35551,True
4.4021,True,0.5780437469482422,0,True,0,5.054574631406414,3.0772781334737287,1.0,15.405335617097336,8.755769178280637,maze1_seed4_straight.json,4.390020000000001,inner_topk3,1.0081513913145508,swapped,4,5.977561667347639,1,4.494482995620885,0.41231057047843933,inner_topk3,1.0,19.730772247890293,variant,straight,maze1_seed4_straight_swapped.json,4.4021,0.31549,0.31549,True
,False,0.7442861676216126,0,False,0,6.276910922657206,3.829076398198246,1.0,19.450313475892145,11.267933150049224,maze1_seed5_dynamic.json,17.490000000000002,inner_topk3,3.115341450457992,normal,5,6.103143202795477,1,3.1712989046887454,0.6782330274581909,minco-baseline,0.2907610096609858,55.4656168982482,baseline,dynamic,maze1_seed5_dynamic.json,17.4998673959999,1.4313073959998994,1.4313073959998994,True
,False,0.5805035173892975,0,False,0,6.08547403058363,3.581336311647679,1.0,19.72034982895201,11.034173864797,maze1_seed5_dynamic.json,17.48994,inner_topk3,1.8224493424939787,normal,5,5.724737190592846,1,3.33738459598922,0.4242640733718872,inner_topk3,0.277752237313747,58.370742136659246,variant,dynamic,maze1_seed5_dynamic.json,17.4998673959999,3.8323173959998993,3.8323173959998993,True
,False,0.7327961683273315,0,False,0,6.2553779791678865,3.7808966990604342,1.0,19.28955207069232,11.163653960174619,maze1_seed5_dynamic.json,17.48998,inner_topk3,3.101502328414839,swapped,5,6.184584321142887,1,3.157671704748282,0.6557438969612122,minco-baseline,0.2908410318199153,55.22734076934765,baseline,dynamic,maze1_seed5_dynamic_swapped.json,17.499852541999644,1.450512541999644,1.450512541999644,True
,False,0.7000000476837158,0,False,0,5.940620447549967,3.561578916129161,0.9748571428571429,17.551625796466443,10.183541046922288,maze1_seed5_dynamic.json,17.49003,inner_topk3,3.916981732581193,swapped,5,5.763237352369865,1,3.4971875657704152,0.6082763075828552,inner_topk3,0.2643893586811178,61.165552226684746,variant,dynamic,maze1_seed5_dynamic_swapped.json,17.499852541999644,3.850872541999644,3.850872541999644,True
,False,0.6399195909500122,0,False,0,5.8358521285062235,3.192886094404995,1.0,18.266715510159052,10.23687415526456,maze1_seed5_straight.json,19.98997,inner_topk3,1.5886155835863205,normal,5,5.922553228342706,1,2.934202229866319,0.4690415859222412,minco-baseline,0.3409798788692114,58.65449206647837,baseline,straight,maze1_seed5_straight.json,20.0,1.48398,1.48398,True
,False,0.670820415019989,0,False,0,5.697651750835689,3.0100441825276603,1.0,16.22365178932182,8.570192758090013,maze1_seed5_straight.json,19.989990000000002,inner_topk3,2.4258134817540644,normal,5,5.884988935507364,1,2.905359570746816,0.5196152329444885,inner_topk3,0.34436450720147344,58.077999276091475,variant,straight,maze1_seed5_straight.json,20.0,1.46497,1.46497,True
